sim_type,sim_name,As,bary_Mc,bary_nu,H0,O_cdm,O_nu,Ob,Om,ns,s8,w0
grid,cosmo_051478,8.854950240547233e-10,57236777029306.17,1.200012207031,73.6221008301,0.345077306377,0.0011908515819999757,0.043899078369,0.390167236328,0.933400268555,0.669088745117,-0.894508560181
grid,cosmo_051538,7.562860420947672e-10,304956342941349.44,1.481262207031,71.2314758301,0.398980406824,0.0012721261350000096,0.049289703369,0.449542236328,0.975587768555,0.661276245117,-1.011719497681
grid,cosmo_051590,1.786350062300611e-09,17937789402374.46,-0.346862792969,65.2549133301,0.310572650489,0.0015158199699999639,0.042141265869,0.354229736328,0.956056518555,0.813619995117,-0.992184341431
grid,cosmo_051982,9.269633055188903e-10,152222853370664.44,0.125793457031,72.3037414551,0.277015905275,0.0012346745590000388,0.049026031494,0.327276611328,0.954689331055,0.574362182617,-0.844042739868
grid,cosmo_052259,3.809479836131862e-09,357343039521523.44,-1.637878417969,68.2168273926,0.175725837978,0.0013870465429999812,0.042155914307,0.219268798828,0.973146362305,0.927389526367,-1.240443618774
grid,cosmo_052364,3.8216230020162346e-09,65283597294169.555,-0.653503417969,65.0527648926,0.183361066798,0.0015252552230000174,0.045319976807,0.230206298828,0.962990112305,0.798483276367,-0.882299087524
grid,cosmo_052390,6.959017113004644e-10,1493410075905.208,-0.841003417969,71.5215148926,0.325968242576,0.0012618294450000359,0.046726226807,0.373956298828,0.984865112305,0.595358276367,-1.168814712524
grid,cosmo_052684,2.7834421287066636e-09,1358824761018.8342,0.994934082031,73.59573364260001,0.191136023196,0.0011917050750000005,0.040222320557,0.232550048828,0.986036987305,0.898092651367,-1.087418228149
grid,cosmo_052830,8.678704602788213e-10,22945763585185.12,-0.282409667969,68.4453430176,0.276701881147,0.0013778002489999858,0.044704742432,0.322784423828,0.941310424805,0.576803588867,-1.225792251587
grid,cosmo_053102,1.4460588571148471e-09,8569749742369.977,-0.962097167969,73.8242492676,0.292500811265,0.0011843388809999952,0.048630523682,0.342315673828,0.959669799805,0.832662963867,-1.248583267212
grid,cosmo_053346,6.605480465848183e-10,1561666365806.7034,-1.758483886719,67.42361450199999,0.365506242295,0.0014198746479999816,0.04887588501,0.415802001953,0.938209838867,0.56130065918,-1.165355361938
grid,cosmo_053378,9.639258450505242e-10,6526525013669.746,-0.305358886719,74.947052002,0.358003560582,0.001149118860999998,0.04571182251,0.404864501953,0.996803588867,0.76833190918,-1.054656143188
grid,cosmo_053399,9.585588067714798e-09,19205782523935.613,0.319641113281,69.884552002,0.146268544012,0.0013216354309999942,0.04477432251,0.192364501953,0.978053588867,1.17458190918,-0.898374893188
grid,cosmo_053411,5.099610017534553e-09,32946327170478.938,-0.992858886719,74.103302002,0.174383493646,0.0011754357970000032,0.04805557251,0.223614501953,0.987428588867,1.00270690918,-0.820234268188
grid,cosmo_053559,7.54605797760658e-09,95652787751052.98,-1.516296386719,72.872833252,0.136081744891,0.001215465801999993,0.04647354126,0.183770751953,0.992506713867,1.05934753418,-0.960236221313
grid,cosmo_053606,8.89620558317078e-10,214911735773323.72,1.827453613281,70.200958252,0.317315586985,0.0013097487079999706,0.04952041626,0.368145751953,0.947194213867,0.61403503418,-0.999306533813
grid,cosmo_053682,5.028874273203931e-10,29977221840249.57,-0.938171386719,67.318145752,0.392005695981,0.001424327211999997,0.04190322876,0.435333251953,0.979225463867,0.51637878418,-1.031865127563
grid,cosmo_053838,7.56690155285869e-10,299098902418903.25,0.495422363281,65.29666137699999,0.287121219003,0.0015138823149999578,0.047088775635,0.335723876953,0.962233276367,0.51344909668,-1.137680557251
grid,cosmo_053963,3.640973294823397e-09,1122105185475.6838,1.042297363281,68.74197387699999,0.238636353708,0.001365935109999987,0.044159088135,0.284161376953,0.945827026367,1.05641784668,-1.066051651001
grid,cosmo_054254,2.0412409103714727e-09,1899105949519.9954,-1.668640136719,68.49588012699999,0.295052302276,0.001375767792000035,0.041639556885,0.338067626953,0.945436401367,0.85133972168,-0.834885635376
grid,cosmo_054467,7.59138910908465e-09,22965120343731.938,0.157531738281,72.0202941895,0.157795962478,0.0012444122779999844,0.049535064697,0.208575439453,0.976979370117,1.24440612793,-1.21989100647
grid,cosmo_054552,7.443398859211325e-09,7494464393395.256,1.852844238281,66.07888793949999,0.120745716034,0.001478252472000001,0.043382720947,0.165606689453,0.973463745117,0.88698425293,-1.040818740845
grid,cosmo_055012,3.017629001171502e-09,521811970957802.25,-1.330749511719,66.3074035645,0.217992215607,0.0014680810240000064,0.045755767822,0.265216064453,0.965065307617,0.88600769043,-1.143378311157
grid,cosmo_055252,1.0435509428081343e-09,382603037060075.6,-1.916687011719,74.42849731449999,0.251009953556,0.001165186825000046,0.041947174072,0.294122314453,0.932643432617,0.64967956543,-1.127099014282
grid,cosmo_055302,1.0068012408018679e-09,133347458016396.16,-0.540710449219,67.2258605957,0.304987622603,0.0014282404340000276,0.043858795166,0.350274658203,0.950368041992,0.630880737305,-1.07459828186
grid,cosmo_055427,4.695089569376868e-09,14201312729795.633,-1.993835449219,72.7805480957,0.155080125336,0.001218550201000021,0.048663482666,0.204962158203,0.958961791992,0.955099487305,-1.13320375061
grid,cosmo_055554,6.122726477088134e-10,14394211054123.21,0.607727050781,68.8782043457,0.357926419567,0.0013605372199999924,0.043331451416,0.402618408203,0.935133666992,0.542990112305,-1.012736953735
grid,cosmo_055575,8.687929556581896e-09,7532477901161.261,-0.517272949219,73.9407043457,0.142793845661,0.0011806111259999863,0.046143951416,0.190118408203,0.966383666992,1.136740112305,-0.856455703735
grid,cosmo_056235,3.803796100911696e-09,24197684154791.277,-0.325866699219,67.8410949707,0.246448956763,0.0014024531490000255,0.049688873291,0.297540283203,0.949000854492,1.047872924805,-1.004597305298
grid,cosmo_056380,4.506866049561405e-09,30745227428967.773,-0.796569824219,73.4397277832,0.162294285003,0.0011967733459999977,0.043228912354,0.206719970703,0.937575073242,0.866720581055,-0.782384902954
grid,cosmo_056492,2.343339175513599e-09,33337571486088.375,1.625305175781,66.1975402832,0.205963412849,0.0014729580000000173,0.041471099854,0.248907470703,0.952418823242,0.753439331055,-1.101459121704
grid,cosmo_056594,6.046019539053485e-10,5250486969050.367,0.664367675781,73.7561340332,0.39466781219,0.0011865274089999864,0.044459381104,0.440313720703,0.976246948242,0.638204956055,-1.221925918579
grid,cosmo_056846,1.384442464485849e-09,204653839795516.38,-1.659851074219,66.0041809082,0.274675473269,0.0014816007050000302,0.049703521729,0.325860595703,0.981911010742,0.693869018555,-1.226809707642
grid,cosmo_056916,1.2912895853706054e-09,878683350694838.8,1.246398925781,69.2385559082,0.249263786687,0.0013464122870000123,0.047125396729,0.297735595703,0.995973510742,0.670431518555,-1.161692520142
grid,cosmo_057220,2.51931743432383e-09,56804046263668.97,0.051086425781,69.9768371582,0.211733453371,0.0013181518529999936,0.040152740479,0.253204345703,0.968239135742,0.844259643555,-1.034714004517
grid,cosmo_057436,2.803445304340509e-09,48990204566829.52,1.818420410156,69.41763305660001,0.178158053592,0.0013394744850000126,0.042432403564,0.221929931641,0.986000366211,0.749472045898,-0.920250198364
grid,cosmo_057480,6.871802521726345e-09,3041431243170.1113,-0.947204589844,68.0816955566,0.128534657499,0.0013925580780000044,0.049815216064,0.179742431641,0.968031616211,0.847128295898,-0.900715042114
grid,cosmo_057506,5.364322089905384e-10,164988245003679.94,-0.509704589844,70.61294555660001,0.372851455577,0.001294509999999978,0.049346466064,0.423492431641,0.989906616211,0.550253295898,-1.187230667114
grid,cosmo_057587,5.10301924650394e-09,298720826993991.06,0.834045410156,72.4410705566,0.178619092734,0.0012299978430000066,0.046768341064,0.226617431641,0.950844116211,1.120565795898,-1.200254104614
grid,cosmo_057908,2.0761663451489397e-09,1809222855408.1045,-0.146423339844,73.12661743160001,0.235233843497,0.0012070439550000076,0.046035919189,0.282476806641,0.947523803711,0.818807983398,-0.960948440552
grid,cosmo_058020,2.0541718927477746e-09,567003598851424.8,1.306701660156,65.7438049316,0.225142840446,0.0014933595060000054,0.048028106689,0.274664306641,0.942055053711,0.674276733398,-0.876296096802
grid,cosmo_058241,2.8928233815432544e-09,838508926696368.6,-1.935485839844,71.05239868160001,0.25701780956,0.0012785466420000488,0.045274200439,0.303570556641,0.943226928711,1.016073608398,-1.055368362427
grid,cosmo_058483,5.115755206961915e-09,22628722371873.06,-1.562438964844,67.2818908691,0.179912485822,0.0014258625669999955,0.047427520752,0.228765869141,0.980043334961,0.951132202148,-0.898273147583
grid,cosmo_058535,8.330256228011811e-09,236696199184429.84,0.671936035156,70.3053283691,0.132493423039,0.0013058628500000058,0.040279083252,0.174078369141,0.949574584961,1.048788452148,-0.930831741333
grid,cosmo_058588,3.2941365715325483e-09,3711109631155.2217,-0.546813964844,65.9459533691,0.176143192637,0.0014842182519999858,0.043325958252,0.220953369141,0.969887084961,0.822225952148,-1.230370803833
grid,cosmo_058614,7.533586248083838e-10,84894349356741.72,-0.984313964844,72.9772033691,0.331259169255,0.0012119916340000148,0.044732208252,0.377203369141,0.991762084961,0.619100952148,-0.943855178833
grid,cosmo_058631,1.5010539690860966e-08,1462873959638.7444,-1.476501464844,72.1686096191,0.102384201962,0.0012393026770000024,0.049361114502,0.152984619141,0.960121459961,1.183554077148,-1.044786819458
grid,cosmo_058691,6.972411998468179e-09,6996718628071.488,-1.195251464844,74.8404846191,0.167236735979,0.0011523936600000007,0.043970489502,0.212359619141,0.999183959961,1.206991577148,-0.875482131958
grid,cosmo_058710,1.0946071862692385e-09,13370400277344.309,1.179748535156,69.7779846191,0.351750954175,0.0013256754639999688,0.046782989502,0.399859619141,0.980433959961,0.738241577148,-1.031763381958
grid,cosmo_058894,9.909300983690768e-10,403307777068213.44,-0.394470214844,66.9830627441,0.277897782059,0.0014386132050000153,0.046695098877,0.326031494141,0.935316772461,0.553671264648,-0.883621780396
grid,cosmo_059227,4.299758991045493e-09,16480285145326.19,-0.136657714844,71.0963439941,0.223196147532,0.001276966481999986,0.049214630127,0.273687744141,0.988832397461,1.051718139648,-0.821760452271
grid,cosmo_059628,3.1171851736956906e-09,44801328620816.46,-1.727478027344,66.7677307129,0.193164366678,0.0014479074920000154,0.044798126221,0.239410400391,0.930092163086,0.775595092773,-0.913331497192
grid,cosmo_059880,6.918989872029476e-09,11781830448807.424,1.670959472656,69.6153869629,0.143026492724,0.0013318751960000041,0.044270782471,0.188629150391,0.964857788086,0.898641967773,-0.753794387817
grid,cosmo_059924,2.628865500212843e-09,766812759990956.5,-1.145446777344,72.0587463379,0.241191455335,0.001243084459999988,0.046585235596,0.289019775391,0.973646850586,0.897665405273,-0.85635395813
grid,cosmo_059966,1.0087395788616938e-09,14135602726400.182,-1.332946777344,65.5899963379,0.261090418122,0.0015003716729999686,0.045178985596,0.307769775391,0.945521850586,0.569540405273,-1.19496333313
grid,cosmo_060470,1.2257536909339979e-09,1637869044208.7937,-0.467712402344,66.8116760254,0.339108653516,0.0014460034669999886,0.041238555908,0.381793212891,0.977260131836,0.756552124023,-1.146939407349
grid,cosmo_060611,7.767032449914947e-09,20142943047576.62,1.891662597656,68.8507385254,0.161888346614,0.0013616228689999899,0.045105743408,0.208355712891,0.935853881836,1.104208374023,-0.892982376099
grid,cosmo_060630,5.761148634805006e-10,6844991683369.049,-1.983337402344,73.9132385254,0.350505980709,0.0011814887740000043,0.044168243408,0.395855712891,0.967103881836,0.572958374023,-1.049263626099
grid,cosmo_060711,1.3135391953166707e-08,611708900753534.5,-0.475524902344,73.5265197754,0.121645863531,0.0011939497019999995,0.048797149658,0.171636962891,0.986244506836,1.262411499023,-0.941820266724
grid,cosmo_060738,5.192230754234603e-10,20416547328732.348,-0.506774902344,72.82339477539999,0.368107071595,0.0012171166379999765,0.042937774658,0.412261962891,0.962807006836,0.520223999023,-0.798562454224
grid,cosmo_060871,1.5420941599477964e-08,146369655210169.22,-1.959899902344,67.1280822754,0.110274596663,0.0014324040699999901,0.045867462158,0.157574462891,0.946400756836,1.071005249023,-0.831121047974
grid,cosmo_060902,1.7816487821795143e-09,28995196066266.06,-1.272399902344,67.9718322754,0.314216187362,0.0013970633709999916,0.048211212158,0.363824462891,0.937025756836,0.836630249023,-1.013449172974
grid,cosmo_060987,5.106745649415545e-09,1787990110301.1467,1.481506347656,65.2120666504,0.212171610115,0.00151781249300003,0.043494415283,0.257183837891,0.991908569336,1.068075561523,-0.936936477661
grid,cosmo_061076,1.5696939662599387e-09,10329608513403.826,0.497131347656,66.5480041504,0.244067875425,0.001457484682999978,0.047595977783,0.293121337891,0.956752319336,0.689169311523,-1.190893508911
grid,cosmo_061099,2.0437275468541767e-09,560349336855367.75,-0.065368652344,73.5792541504,0.25667687117,0.0011922389380000231,0.041502227783,0.299371337891,0.997377319336,0.923544311523,-1.060659133911
grid,cosmo_061118,8.534697396488435e-10,190418378361935.03,0.059631347656,68.5167541504,0.262431680431,0.0013749296770000086,0.048064727783,0.311871337891,0.978627319336,0.517294311523,-0.904377883911
grid,cosmo_061214,1.776709065752927e-09,1176859147304.1128,-1.854431152344,71.7159729004,0.270696145573,0.0012549957850000182,0.042263946533,0.314215087891,0.993080444336,0.839559936523,-0.966239212036
grid,cosmo_061294,8.63058891019975e-10,103761678215797.34,1.239318847656,70.7315979004,0.299957845904,0.0012901704540000253,0.041092071533,0.342340087891,0.938392944336,0.566122436523,-0.770887649536
grid,cosmo_061307,3.96502225912234e-09,35260379913798.02,-1.135681152344,74.6690979004,0.204152826419,0.0011576899389999784,0.049529571533,0.254840087891,0.969642944336,1.097372436523,-1.135543899536
grid,cosmo_061564,3.3728018175667163e-09,42626968519232.09,-0.839294433594,70.5184631348,0.155839927767,0.0012979811689999843,0.04609085083,0.203228759766,0.977821655273,0.794760131836,-1.117433181763
grid,cosmo_061682,6.930840526151507e-10,1384851476041.9941,-1.386169433594,72.8387756348,0.382288493693,0.0012166027429999782,0.04316116333,0.426666259766,0.930165405273,0.650228881836,-1.189062088013
grid,cosmo_061972,1.7266173146380168e-09,1491522333608.43,1.133361816406,74.1571350098,0.24499738223,0.0011737298309999825,0.042604522705,0.288775634766,0.967860717773,0.741049194336,-0.764172439575
grid,cosmo_062466,7.457515206381453e-10,1197884421626.7341,-0.872497558594,65.7635803223,0.358189392646,0.001492461601999985,0.041007843018,0.400689697266,0.954872436523,0.585287475586,-1.079176834106
grid,cosmo_062547,4.696423782112221e-09,16859799942049.145,0.533752441406,68.4354553223,0.202131780835,0.0013781984130000063,0.044054718018,0.247564697266,0.984559936523,1.093099975586,-1.092200271606
grid,cosmo_062630,1.4098607636371527e-09,1795544475316.4333,-1.106872558594,70.4745178223,0.323030691374,0.0012996003740000442,0.049796905518,0.374127197266,0.932216186523,0.768881225586,-0.942430740356
grid,cosmo_062726,7.439162097894349e-10,282788531070217.9,0.807189941406,71.9862365723,0.311190170469,0.0012455900290000085,0.040597686768,0.353033447266,0.939638061523,0.591146850586,-1.030338943481
grid,cosmo_062838,1.571985202563548e-09,27774694580194.6,-0.161560058594,68.7518615723,0.337085843336,0.001365542162000008,0.042707061768,0.381158447266,0.984950561523,0.817709350586,-0.808940505981
grid,cosmo_063022,6.34878666912288e-10,205952220866783.5,1.389221191406,68.2069396973,0.30064792116,0.0013874487130000265,0.042794952393,0.344830322266,0.930848999023,0.506185913086,-1.106851638794
grid,cosmo_063262,1.3534600918808528e-09,971839629102941.1,1.865783691406,74.0780334473,0.266464600704,0.0011762379189999561,0.046720733643,0.314361572266,0.948427124023,0.746420288086,-1.084060623169
grid,cosmo_063374,2.7788800131500838e-09,1053782190523.2416,-0.712341308594,65.5702209473,0.278209874478,0.0015012766450000145,0.048712921143,0.328424072266,0.941395874023,0.859701538086,-0.751962966919
grid,cosmo_063486,1.218705030248197e-09,103499524485892.1,0.318908691406,66.5545959473,0.248957080178,0.0014571959449999963,0.049884796143,0.300299072266,0.983583374023,0.586264038086,-0.973361404419
grid,cosmo_063692,2.7950911158596014e-09,60029688375951.8,0.739807128906,67.8597717285,0.183199606536,0.0014016813059999841,0.048412628174,0.233013916016,0.934511108398,0.760824584961,-1.135747390747
